FamilyWeight;LanguageWeight;from_word;to_word
1;3;arrive;reach
2;5;arrive;come
1;2;arrive;get
1;4;exit;expire
1;2;exit;go out
2;3;melting;thaw
2;3;fusion;thaw
2;2;melt;melting
2;2;fusion;melt
1;2;ball;nut
2;4;bank;trust
2;4;rely;trust
1;2;bank;confide
2;3;confidence;trust
1;2;entrust;trust
2;4;confide;trust
1;2;intrust;trust
2;4;swear;trust
1;2;confide;swear
1;4;bear;tolerate
1;3;base;establish
1;2;establish;ground
1;2;demonstrate;establish
1;2;demonstrate;found
1;3;build;establish
1;3;build;set up
1;2;establish;set up
1;2;establish;instal
1;3;establish;give
1;2;establish;make
1;5;base;found
1;5;found;ground
1;5;establish;found
1;2;foundation;groundwork
1;2;foundation;preliminary
1;2;foundation;preparatory work
1;2;foundation;spadework
1;2;foundation;preparatory measure
1;2;fundament;groundwork
1;2;fundament;preliminary
1;2;fundament;preparatory work
1;2;fundament;spadework
1;2;fundament;preparatory measure
1;3;bath;bathe
1;2;bear;digest
1;2;digest;tolerate
1;2;digest;support
1;2;brook;suffer
1;2;stomach;suffer
1;2;stand;suffer
1;2;suffer;take
1;3;bear;suffer
1;3;suffer;tolerate
1;2;digest;suffer
1;2;suffer;support
1;4;bear;permit
1;4;allow;bear
1;2;suffer;undergo
7;19;bath;can
7;19;bath;toilet
7;19;bath;lavatory
7;19;bath;john
7;19;bath;lav
2;5;loudness;volume
2;5;intensity;volume
1;2;posterior;tail
1;2;posterior;seat
1;2;can;posterior
1;2;fundament;posterior
1;2;behind;posterior
1;2;bottom;posterior
1;2;buttocks;posterior
1;2;nates;posterior
1;2;arse;posterior
1;2;butt;posterior
1;2;backside;posterior
1;2;bum;posterior
1;2;buns;posterior
1;2;hindquarters;posterior
1;2;hind end;posterior
1;2;keister;posterior
1;2;posterior;prat
1;2;posterior;rear end
1;2;posterior;rump
1;2;posterior;tail end
1;2;posterior;tooshie
1;2;posterior;tush
1;2;derriere;posterior
1;2;fanny;posterior
1;2;ass;posterior
1;2;later;posterior
1;2;posterior;ulterior
1;2;rear;seat
1;2;butt;rear
1;2;bum;rear
1;3;posterior;rear
2;2;seat;stern
2;2;butt;stern
2;2;bum;stern
2;3;posterior;stern
2;3;rear;stern
1;3;crevice;fissure
1;3;crack;fissure
1;3;crack;crevice
1;2;cleft;crack
1;2;crack;rift
1;2;crack;gluteal cleft
1;2;crack;natal cleft
1;2;anal cleft;crack
1;2;butt-crack;crack
1;2;butt crack;crack
1;2;buttcrack;crack
1;2;chip;flake
1;2;bit;flake
1;2;flake;fleck
1;3;blood;descent
1;2;naturally;sure
1;2;certainly;naturally
1;2;naturally;surely
1;2;blow;go down on
1;2;blow;give head
1;3;board;control panel
2;3;glass;panel
1;3;board;dashboard
1;2;board;panel
1;3;board;committee
1;2;committee;panel
1;4;boat;gravy boat
1;2;cadaver;stiff
1;2;boil;churn
2;2;lecture;talk
1;4;speak;talk
1;2;associate;join
1;2;add;associate
1;2;associate;unite
1;6;chemical element;element
1;6;chemical element;component
1;6;component;element
1;6;chemical element;constituent
1;6;constituent;element
1;6;chemical element;factor
1;6;element;factor
1;4;boat;navigate
1;4;navigate;sail
1;4;navigate;surf the net
1;2;platform;railway platform
2;3;hard;unquestionable
1;4;congenital;innate
1;4;inborn;innate
1;3;variety;variety of algebras
1;3;variety;variety show
1;2;asset;plus
1;4;method;process
1;4;process;way
2;2;prescription;recipe
2;6;kettle;water kettel
1;6;abbreviate;sketch
1;6;sketch;summarize
1;2;bribe;buy
2;5;stress;tension
2;3;cause;make
1;4;causal agent;cause
1;4;causal agency;cause
1;2;cause;reason
1;2;cause;produce
1;2;vienna;vienne
1;3;contradistinction;difference
1;5;abnormal;exceptional
1;2;aberrant;deviant
1;2;deviant;exceptional
1;2;abnormous;deviant
1;2;abnormal;anomalous
1;2;abnormal;atypical
1;2;abnormal;deviant
1;2;abnormal;deviate
1;5;dislike;hate
1;4;abomination;aversion
1;3;venetan;venetian
1;3;venetian;venetian proper
1;2;abrasive;rough
1;2;abrasive;rough-textured
2;2;skirt;surround
2;2;border;perimeter
1;4;border;edge
2;4;borrow;take over
1;2;assume;borrow
1;2;assume;take up
1;2;borrow;take on
1;2;take on;take up
2;5;adopt;borrow
1;2;adopt;take over
1;2;acquire;take over
1;2;assume;take over
1;2;acquire;adopt
1;2;adopt;assume
1;2;adopt;take on
2;5;borrow;take up
1;3;adopt;take up
1;2;take over;take up
1;4;cleavage;division
2;2;astound;surprise
3;14;acceleration;speedup
1;3;alkane;paraffin
1;2;brathing;breath
1;4;sauna;sweathouse
1;4;sauna;sudatory
1;4;sauna;steambath
1;7;enigma;mystery
1;5;conundrum;mystery
1;5;brain-teaser;mystery
1;5;mystery;riddle
1;2;frame;video frame
2;7;arch;bow
1;2;palette;pallet
1;3;printer;printmaker
1;2;copy;duplicate
1;2;devise;machinate
3;3;provide;supply
1;2;inverse;opposite
1;3;boss;head
1;2;boss;leader
1;2;linguistic;linguistics
2;5;fertile;rich
2;7;fecund;fertile
1;4;exchange;interchange
1;3;annual;yearlong
1;5;biannual;half-yearly
1;3;biennial;half-yearly
1;3;biennial;semiannual
1;3;biennial;twice-yearly
1;3;biannual;biennial
1;4;centenarian;centennial
1;4;bicentenary;bicentennial
1;3;nana;nursemaid
1;3;predicate;proclaim
1;2;pole;polish
6;13;angle;corner
1;3;adobe;adobe brick
1;2;column;pillar
1;2;crest;ridge
1;2;fortunately;happily
1;2;happily;luckily
1;2;happily;serendipitously
1;4;chicken;craven
1;2;answer;resolve
1;2;factory;plant
1;9;facade;façade
1;7;arrogant;pretentious
1;6;pretentious;proud
1;6;haughty;pretentious
1;4;deltoid;kite
2;4;icelander;icelandic
2;2;rome;rum
1;2;decoration;ornament
1;4;abbacy;abbey
1;5;demanding;exacting
1;5;enjoy;love
1;5;love;savour
1;2;candy;sweet
1;2;embrace;encompass
1;2;action;lawsuit
1;6;conceit;vanity
3;6;operation;surgery
1;3;print;publish
1;3;conceive;think
1;3;megalomaniac;megalomanic
1;2;persuade;talk into
1;2;air;strain
2;2;filter;strain
2;5;strain;tension
1;4;strain;tenseness
1;4;strain;tenor
1;2;strain;striving
1;2;nisus;strain
1;2;pains;strain
1;2;strain;straining
1;4;strain;stress
1;4;iranian;persian
2;6;change;convert
1;3;change over;convert
3;9;accelerate;speed up
2;5;bureaucrat;paper-shuffler
2;6;astronaut;cosmonaut
2;6;astronaut;taikonaut
1;4;cosmonaut;taikonaut
1;3;flesh;pulp
1;4;bother;trouble
1;2;bother;put out
1;2;bother;inconvenience
1;2;bother;discommode
1;2;bother;incommode
3;9;lorry;truck
3;9;large goods vehicle;truck
3;9;medium goods vehicle;truck
3;9;lgv;truck
3;9;hgv;truck
1;2;fatty;pig
1;2;antagonist;predator
1;2;antagonist;enemy
1;5;annotation;note
2;3;carriage;railway carriage
1;5;vinaigrette;wheelbarrow
1;2;execute;run
1;5;cheat;defraud
1;5;cheat;con
1;2;air;tune
1;2;function;serve
1;2;save;write
1;2;file;save
1;2;logic;logical
1;4;divulgence;revelation
1;4;divine revelation;revelation
4;23;translation;version
2;8;sense of taste;taste
1;2;arrow;indicator
1;2;arrow;directional
1;2;arrow;turn signal
1;2;arrow;directional indicator
1;2;arrow;directional signal
1;2;arrow;blinker
1;2;arrow;flasher
1;2;arrow;direction indicator
1;2;arrow;flashing indicator
1;2;arrow;indicator light
1;2;arrow;turn indicator
1;2;arrow;turn light
1;2;arrow;turn signal flasher
1;2;arrow;trafficator
1;2;ray;rey
1;2;ray;rayy
1;2;ray;rhages
1;2;rages;ray
1;2;blister;phial
1;6;communicate;convey
1;2;convey;take
2;8;gender;sex
1;5;member;pickle
1;2;convert;exchange
1;2;exchange;substitution
1;2;commutation;exchange
1;2;rest;stay
1;2;stay;stay on
1;3;remain;stay
1;2;alone;singular
1;3;double;dual
1;3;dual;twofold
1;3;dual;two-fold
1;2;guts;value
1;2;courage;value
1;2;brotherhood;fraternity
1;2;fraternity;guild
2;7;world-wide;worldwide
1;3;computer display;monitor
1;3;computer monitor;monitor
1;3;admonisher;monitor
1;3;monitor;reminder
1;2;monitor;screen
1;2;crt screen;monitor
2;2;make;stool
1;2;ambiguous;equivocal
1;5;abandon;part
1;2;abandon;deserted
1;3;attainment;performance
1;2;allege;say
1;4;put;set
1;4;place;put
1;4;lay;put
1;2;articulation;joint
1;3;adaptation;adjustment
1;2;adjust;arrange
1;2;adapt;adjust
1;2;accommodate;adjust
1;2;adjust;suit
1;2;adjust;conform
1;4;purpose;resolution
4;8;aim;purpose
4;8;intent;purpose
4;8;intention;purpose
3;11;contemporary;modern
1;2;good;virtuous
1;3;abstract;summary
1;2;compendium;epitome
1;4;permit;tolerate
1;2;let;tolerate
1;5;let;permit
1;5;countenance;permit
1;5;allow;countenance
1;5;allow;let
1;3;admit;permit
1;4;allow;tolerate
1;5;allow;permit
1;2;vicar;vicarious
1;3;alert;awake
1;2;conscious;watchful
1;2;conscious;vigilant
1;2;argus-eyed;conscious
1;2;conscious;open-eyed
2;5;acknowledge;confirm
2;5;attest;confirm
1;2;corroborate;support
1;2;belief;creed
1;2;creed;faith
2;6;daunt;intimidate
1;2;command;domain
1;2;domain;proficiency
2;4;abuse;insult
2;4;abuse;verbal abuse
2;4;abuse;revilement
1;5;affront;insult
1;3;administrator;management board member
1;3;alien;extraneous
3;5;adequate;suitable
1;2;contaminate;soil
1;4;biped;two legged
1;4;biped;two-legged
1;6;index;pointer
2;2;provision;supply
1;2;assign;delegate
1;2;assign;depute
1;2;assign;lot
3;6;air;appearance
1;2;appearance;look
4;7;ally;friend
1;2;approach;approximation
2;2;lay-out;order
1;3;take on;take over
1;2;assume;take on
3;6;acknowledge;attest
4;9;assault;attack
1;6;acute;urgent
1;4;pressing;urgent
1;2;booty;prize
1;2;sample;specimen
1;2;agenda;planner
1;8;accelerator;catalyst
1;5;addiction;dependence
1;2;dependence;dependency
1;3;affair;issue
2;2;self-destruction;suicide
2;2;commit suicide;suicide
2;2;kill oneself;suicide
2;2;off oneself;suicide
2;2;suicide;take one's own life
1;2;campaign;country
1;2;characteristic;hallmark
1;3;client;shopper
1;4;comic;humorous
1;4;comedian;humorous
1;4;acknowledge;admit
1;4;admit;concede
1;3;admit;allow
1;3;admit;include
1;3;admit;let in
3;5;accomplishment;attainment
3;4;achievement;attainment
1;4;academy;university
1;2;object;objective
1;6;object lens;objective
1;6;object glass;objective
1;6;objective;objective glass
1;6;objective;objective lens
1;2;gait;posture
1;3;position;posture
2;7;conduct;posture
1;2;allot;specify
1;2;allot;assign
1;2;allot;set apart
3;7;essential;necessary
3;6;necessary;vital
3;5;essential;vital
3;5;crucial;necessary
3;5;crucial;essential
3;5;crucial;obligatory
3;5;crucial;required
3;5;compulsory;crucial
3;5;crucial;mandatory
3;5;crucial;indispensable
3;5;crucial;vital
1;2;alert;conscious of
1;2;alert;aware of
1;2;alert;alert to
2;6;conscious;conscious of
2;6;aware of;conscious
2;6;alert to;conscious
1;3;awake;conscious
1;2;alert;conscious
2;6;conscious;deliberate
2;6;conscious;intentional
2;6;conscious;intended
2;6;conscious;volitional
2;6;conscious;wilful
2;7;conscious;on purpose
1;4;determination;resolution
1;2;evidence;test
1;3;end up;finish
1;3;crush;squeeze
1;2;squash;squeeze
1;2;mash;squeeze
2;4;crush;mash
2;4;crush;squash
1;2;pumpkin;squash
2;2;crumble;crush
2;2;crumble;grind
1;2;confer;give
2;2;administrative board;board
2;2;administrative council;board
1;2;exact;particular
1;3;directory;folder
1;2;file folder;folder
1;4;describe;report
1;4;account;describe
1;4;depict;describe
1;2;default;standard value
1;2;default;default value
1;3;destination;fate
1;3;destination;destiny
2;3;all;everybody
2;3;each;everybody
2;3;every;everybody
1;2;gullible;innocent
1;2;gullible;ingenuous
2;3;evidence;testimony
1;3;airport terminal;terminal
1;3;terminal;terminal emulator
1;4;pole;terminal
1;3;betide;occur
1;3;befall;occur
1;3;bechance;occur
1;3;happen;occur
1;3;expiration;expiry
2;5;abate;deduct
2;6;deduct;subtract
1;5;deduct;diminish
1;2;hard;hard-boiled
1;2;hard;hardboiled
1;2;hard;hard boiled
1;2;afghan;afghani
1;2;temporarily;temporary
1;2;mould;template
1;2;mold;template
1;6;index;teacher
1;2;distortion;sprain
1;4;abstemious;moderate
1;2;decisive;vital
1;2;critical;decisive
1;4;crucial;decisive
1;5;draw;infer
1;2;gather;infer
1;5;distortion;misrepresentation
1;5;distortion;tergiversation
1;2;current;prevalent
1;2;current;fashionable
1;2;even;in fact
2;3;make;realize
2;3;make;realise
1;3;emergent;up-and-coming
1;4;loquacious;talkative
1;4;chatty;talkative
1;2;communicative;talkative
1;4;add;append
1;3;append;supply
1;2;eliminate;eradicate
1;2;eradicate;extinguish
1;4;extinguish;put out
2;7;crave;pray
2;7;entreat;pray
1;5;beseech;entreat
1;5;beg;beseech
1;3;leverage;purchase
1;2;leverage;leveraging
1;2;aggregate;collect
1;2;aggregate;amass
4;9;hitherto;yet
4;9;hitherto;so far
4;10;as yet;hitherto
4;9;hitherto;thus far
4;9;heretofore;hitherto
1;3;give an account of;illustrate
2;3;poet;poetess
2;3;reveal;show
1;2;present;reveal
1;2;exhibit;reveal
1;2;divulge;reveal
1;2;reveal;uncover
1;2;extraneous;orthogonal
1;2;external;extraneous
1;2;extraneous;outside
1;2;appoint;name
1;5;bond;obligation
1;3;negligence;nonchalance
1;2;bond;liability
1;3;curious;funny
1;2;bizarre;curious
1;2;curious;odd
1;3;liabilities;passive
4;10;still;yet
1;5;army;movement
1;3;life;lifetime
1;3;continue;resume
1;2;current;prevailing
2;7;predominant;prevailing
2;2;make use of;use
1;2;decide;finish
1;2;conclude;decide
1;2;conclude;determine
1;4;drive;ride
1;2;theoretical;theoretically
1;2;extend;tense
3;9;advertising;promotion
3;4;place;situation
1;2;accommodate;adapt
1;2;adapt;suit
1;6;combine;mix
1;2;blend;combine
1;2;merge;unite
1;3;combine;merge
1;3;combine;unite
1;2;depend;trust
1;2;confide;depend
1;3;race;running
1;3;busy;occupy
1;2;fill;occupy
2;3;make;render
1;4;creative;inspired
1;4;artistic;creative
1;2;artistic;inspired
1;3;refuge;shield
1;2;shelter;shield
1;3;priority;right of way
2;5;general;generic
1;2;generic;generic product
1;2;fortune;good luck
1;2;santiago;santiago de compostela
1;2;santiago;santiago de cuba
2;4;cuttlefish;sepia
1;3;richness;wealth
1;2;agitate;boil
1;2;agitate;churn
1;2;agitate;moil
1;2;agitate;roil
1;2;seat;sit
1;3;hook;trap
1;2;catch;hook
1;3;although;however
1;3;latin;roman
1;2;latin alphabet;roman
1;2;roman;roman alphabet
1;5;air;airing
1;5;airing;ventilate
1;5;air out;airing
1;2;gay;merry
2;5;mermaid;siren
1;3;grass;marijuana
1;2;herb;marijuana
1;3;emerge;issue
1;3;egress;emerge
1;3;come out;emerge
1;3;come forth;emerge
1;2;commit;trust
1;2;commit;confide
2;3;corporation;firm
1;2;assign;specify
1;7;soaked;wet
1;4;soaked;soaking wet
1;4;drenched;soaked
1;4;dripping wet;soaked
1;4;soaked;sopping wet
1;4;soaked;wringing wet
1;4;soaked;soppy
1;4;soaked;sopping
1;2;rent;rental
1;2;domestic;national
1;2;look at;view
2;4;poetic;poetical
1;7;check;control
1;5;check;verification
1;5;check;confirmation
1;5;check;substantiation
2;5;cds;motherese
2;5;cds;parentese
2;5;cds;child-directed speech
2;5;baby talk;cds
1;6;copy;imitate
1;2;mess;mountain
1;2;mass;mess
2;6;disorder;malady
1;2;masculine;masculine gender
1;8;neuter;neuter gender
1;2;call;invoke
1;2;invoke;raise
1;2;follow;succeed
1;2;come after;follow
1;2;give;output
1;2;output;yield
1;2;output;return
1;2;output;render
1;2;generate;output
1;6;build;construct
1;3;construct;make
1;5;construct;produce
1;4;build;manufacture
1;4;make;manufacture
1;4;manufacture;produce
1;4;construct;manufacture
1;2;direct;level
1;2;valencia;valencian community
1;2;site;website
1;2;site;web site
1;6;córdoba;cordova
1;3;deliver;hand
1;5;african-american;brother
1;3;african-american;black
1;3;african-american;nigger
1;5;african american;brother
1;3;african american;black
1;3;african american;nigger
1;3;african american;african-american
2;5;interior;internal
1;2;inside;interior
1;2;give up;yield
1;2;give in;give up
1;2;capitulate;give up
1;2;give up;succumb
1;2;give up;surrender
1;5;afflict;torment
1;3;observe;watch
1;2;enterprise;firm
2;2;corporation;enterprise
1;2;establishment;firm
1;2;flock;herd
1;3;salted;salty
1;4;rape;violate
1;4;assault;violate
1;2;english;englishwoman
1;4;sequence;series
1;2;describe;identify
1;2;distinguish;identify
1;2;identify;name
1;2;mood;way
1;2;level;stage
1;2;floor;level
1;2;level;storey
1;3;acme;peak
1;2;endorsement;support
1;2;entertain;receive
1;2;extension;extent
1;3;reconcile;resign
1;2;extend;strain
1;2;elongate;extend
2;7;beg;crave
2;7;beg;entreat
2;7;beg;pray
2;7;beg;supplicate
1;2;astern;behind
1;6;element;ingredient
1;2;factor;ingredient
1;5;cooking ingredient;ingredient
1;2;dissolution;excess
2;5;different;otherwise
2;8;sacrifice;victim
1;4;indigenous;native
1;2;native;native of
1;2;indigenous;native of
1;2;harbour;nurse
1;2;exercise;exert
3;5;effect;issue
1;3;also;likewise
1;2;damage;damnify
2;2;exceptional;extraordinary
1;5;lawful;legitimate
1;5;legitimate;licit
2;6;legal;legitimate
1;5;lawful;legal
1;5;legal;licit
1;2;factor;influence
2;4;grip;traction
1;3;arrest;get hold of
1;3;apprehend;get hold of
1;4;seize;take
1;3;get hold of;seize
1;3;get hold of;grab
1;6;part;portion
1;3;engender;procreate
1;2;entice;lure
1;2;lure;tempt
1;3;attend;mind
1;3;attend;listen
1;3;attend;heed
1;6;chasm;precipice
1;6;gap;precipice
1;6;fissure;precipice
1;6;gorge;precipice
1;6;abyss;precipice
1;3;make an appointment with;mention
1;2;crossroads;intersection
1;2;bill;tab
1;2;firm;venture
2;2;corporation;venture
2;2;design;map
2;5;design;drawing
2;2;design;plan
1;2;intrusion;invasion
1;2;encroachment;invasion
1;4;archbishopric;archdiocese
1;2;economic value;value
1;4;appreciate;value
1;2;load;upload
1;2;charge;load
1;4;decide;determine
1;2;damage;deteriorate
1;3;divide;separate
1;3;divide;split
1;3;divide;split up
1;2;fragment;section
1;6;dig;excavate
1;2;burrow;excavate
2;5;anathema;curse
1;2;prepare;provide
1;3;reconcile;submit
1;3;resign;submit
1;2;put forward;submit
1;3;strict;tight
1;3;strict;stringent
1;6;abbreviate;outline
1;6;outline;summarize
1;3;protection;refuge
2;3;protection;shelter
2;2;protection;shield
1;3;formal;official
1;2;buccal;oral
2;4;further;promote
1;3;boost;promote
1;3;arithmetician;calculator
1;2;entire;integer
1;2;integer;whole
1;2;neuter;neutral
1;2;canadian;canadian french
1;2;consumption;tuberculosis
1;2;compile;compose
1;2;ratify;sign
2;2;make;sign
1;6;engrave;inscribe
2;7;awareness;knowledge
1;2;awareness;conscience
1;3;keep;maintain
1;2;hit;punch
1;2;hit;knock
1;4;arrive;triumph
1;4;go far;triumph
1;4;make it;triumph
1;4;get in;triumph
1;3;concern;interest
1;4;concern;worry
1;2;lymph node;node
1;2;crusade;drive
1;2;cause;crusade
1;3;campaign;crusade
1;2;crusade;movement
1;4;conscious;deliberately
1;4;deliberate;deliberately
1;4;deliberately;intentional
1;4;deliberately;intended
1;4;deliberately;volitional
1;4;deliberately;wilful
1;4;deliberately;on purpose
1;4;advisedly;conscious
1;4;advisedly;deliberate
1;4;advisedly;intentional
1;4;advisedly;intended
1;4;advisedly;volitional
1;4;advisedly;wilful
1;4;advisedly;on purpose
1;2;abscond;escape
1;2;abscond;run away
1;3;denounce;report sb. to the police
2;3;acute;perceptive
1;3;powerful;strong
1;4;navigate;surf
1;3;eject;expel
1;2;eject;evict
1;2;bar;expel
1;5;exclude;expel
1;5;debar;expel
2;8;drink;potable
2;8;drink;drinkable
1;2;replace;substitute
5;9;alarm;warning
1;4;by choice;on purpose
1;2;distrust;suspicion
1;3;discomfort;disquiet
2;4;discomfort;trouble
1;5;displeasing;unpleasant
1;5;disagreeable;displeasing
1;5;disagreeable;distasteful
1;2;finally;ultimately
1;2;beneficial;profitable
2;2;do;flower
2;2;bloom;do
2;2;blossom;do
1;2;flourish;flower
1;2;bloom;flourish
1;2;blossom;flourish
1;4;complain;kick
1;5;barren;infertile
1;2;contribution;donation
1;3;refuge;sanctuary
1;2;asylum;sanctuary
1;2;policy;strategy
2;3;petition;request
1;3;commiseration;pity
1;5;commiseration;condolence
1;8;cannibal;man-eater
1;3;anthropophagous;cannibal
1;3;cannibal;cannibalistic
1;3;anthropophagic;cannibal
1;3;cannibal;man-eating
1;2;decimate;eradicate
1;2;°;degree
2;7;compilation;translation
1;2;able;ably
1;3;punching bag;whipping boy
1;2;fuzzy;obscure
1;3;ambiguous;fuzzy
1;2;fuzzy;vague
1;2;fuzzy;unclear
1;2;fuzzy;loose
2;2;facet;side
2;2;aspect;side
1;2;peruano;peruvian
1;3;profligate;wasteful
1;3;extravagant;profligate
1;3;lavish;profligate
1;3;profligate;spendthrift
2;8;heathen;pagan
2;4;air;fan
2;4;fan;ventilate
2;4;air out;fan
1;2;bruise;contusion
1;2;bruise;ecchymosis
1;4;orphan;orphaned
1;2;cut;reduce
2;5;affect;pretend
2;5;pretend;sham
2;5;feign;pretend
1;2;crew;staff
1;2;crew;personnel
1;3;generate;procreate
1;2;generate;give
1;2;generate;yield
1;3;generate;return
1;2;generate;render
1;3;gestation;pregnancy
1;3;gestation;gravidity
1;2;negative;negatively
2;4;correct;fair
2;3;guarani;guaraní
1;2;olive;olive green
3;8;olive;olive tree
1;2;olive;olive wood
1;2;file;row
2;11;archive;file
1;2;computer file;file
1;2;acuity;acuteness
1;2;acuity;acumen
1;2;acuity;sharpness
1;3;quadruple;quadruplicate
2;4;advance;further
1;3;advance;promote
1;2;diversity;variety
1;2;light;lightweight
7;17;body of water;water
2;3;body of water;sea
2;7;cynic;sardonic
2;7;cynic;cynical
1;2;embarrassment;gestation
1;2;doll;pupa
1;4;weekly;weekly paper
2;8;anathema;ban
1;2;audacity;temerity
1;2;audaciousness;temerity
1;2;transgress;violate
1;2;contravene;violate
1;5;melt;mould
1;5;melt;mold
1;2;mold;mould
1;2;crisis;depression
1;2;costiveness;greed
1;2;costiveness;cupidity
