WordWeight;FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
4;4;4;carve;write;0,469;0,443;0,598;0,612;0,387;0,534
72;14;68;paint (pigments);color;0,667;0,343;0,413;0,786;0,28;0,402
13;6;13;paint (pigments);painting;0,667;0,343;0,413;0,792;0,324;0,333
15;7;15;sky;day (not night);0,958;0,234;0,401;0,719;0,269;0,389
16;4;16;sky;sun;0,958;0,234;0,401;0,877;0,4;0,681
102;22;102;sky;cloud;0,958;0,234;0,401;0,74;0,133;0,342
8;3;8;sky;rain (precipitation);0,958;0,234;0,401;0,542;0,388;0,33
120;40;117;sky;heaven;0,958;0,234;0,401;0,896;0,385;0,6
14;6;14;sky;god;0,958;0,234;0,401;0,758;0,518;0,886
9;4;9;sky;blue;0,958;0,234;0,401;0,646;0,137;0,291
20;10;20;sky;weather;0,958;0,234;0,401;0,755;0,404;0,567
12;7;11;sky;air;0,958;0,234;0,401;0,708;0,163;0,427
7;5;7;sky;top;0,958;0,234;0,401;0,76;0,4;0,554
3;3;3;sky;wind;0,958;0,234;0,401;0,531;0,404;0,578
8;6;8;sky;world;0,958;0,234;0,401;0,622;0,394;0,75
123;31;123;sun;day (not night);0,877;0,4;0,681;0,719;0,269;0,389
103;16;101;sun;day (24 hours);0,877;0,4;0,681;0,719;0,269;0,389
38;18;38;sun;moon;0,877;0,4;0,681;0,673;0,233;0,547
4;3;4;sun;eye;0,877;0,4;0,681;0,531;0,265;0,425
17;5;17;sun;god;0,877;0,4;0,681;0,758;0,518;0,886
5;3;5;sun;year;0,877;0,4;0,681;0,542;0,284;0,415
3;3;3;sun;woman;0,877;0,4;0,681;0,865;0,5;0,578
4;3;4;sun;ground;0,877;0,4;0,681;0,398;0,343;0,602
327;57;324;moon;month;0,673;0,233;0,547;0,688;0,255;0,411
5;3;5;moon;dog;0,673;0,233;0,547;0,704;0,5;0,407
14;6;14;moon;noon;0,673;0,233;0,547;0,531;0,343;0,518
4;3;4;star;fish;0,833;0,418;0,56;0,51;0,28;0,25
3;3;3;star;eye;0,833;0,418;0,56;0,531;0,265;0,425
183;35;179;cloud;fog;0,74;0,133;0,342;0,51;0,213;0,26
3;3;3;cloud;rain (precipitation);0,74;0,133;0,342;0,542;0,388;0,33
30;19;29;cloud;smoke (exhaust);0,74;0,133;0,342;0,188;0,5;0,391
3;3;3;cloud;wind;0,74;0,133;0,342;0,531;0,404;0,578
3;3;3;cloud;fire;0,74;0,133;0,342;0,38;0,804;0,635
7;4;7;cloud;black;0,74;0,133;0,342;0,326;0,339;0,39
27;8;26;wind;cold;0,531;0,404;0,578;0,398;0,538;0,348
28;10;28;wind;storm;0,531;0,404;0,578;0,188;0,94;0,543
56;28;53;wind;air;0,531;0,404;0,578;0,708;0,163;0,427
4;3;4;wind;weather;0,531;0,404;0,578;0,755;0,404;0,567
37;11;35;rain (precipitation);water;0,542;0,388;0,33;0,812;0,123;0,429
4;3;4;rain (precipitation);river;0,542;0,388;0,33;0,688;0,392;0,605
5;4;5;rain (precipitation);year;0,542;0,388;0,33;0,542;0,284;0,415
12;5;12;rain (precipitation);rain (raining);0,542;0,388;0,33;0,542;0,388;0,33
3;3;3;thunder (verb);roar (of sea);0,296;0,916;0,526;0,427;0,816;0,675
38;18;36;snow;ice;0,667;0,363;0,309;0,44;0,265;0,219
6;4;6;snow;frost;0,667;0,363;0,309;0,449;0,455;0,385
3;3;3;snow;cold;0,667;0,363;0,309;0,398;0,538;0,348
4;4;4;snow;fog;0,667;0,363;0,309;0,51;0,213;0,26
13;3;13;frost;ice;0,449;0,455;0,385;0,44;0,265;0,219
27;9;25;frost;cold (chill);0,449;0,455;0,385;0,398;0,538;0,348
14;5;13;frost;cold;0,449;0,455;0,385;0,398;0,538;0,348
26;14;26;fog;smoke (exhaust);0,51;0,213;0,26;0,188;0,5;0,391
3;3;3;fog;steam;0,51;0,213;0,26;0,469;0,413;0,421
200;38;197;water;river;0,812;0,123;0,429;0,688;0,392;0,605
5;3;5;water;sea;0,812;0,123;0,429;0,833;0,353;0,589
7;4;7;water;urine;0,812;0,123;0,429;0,375;0,361;0,169
5;3;5;water;dog;0,812;0,123;0,429;0,704;0,5;0,407
9;6;9;water;drink;0,812;0,123;0,429;0,65;0,552;0,474
29;7;29;water;beverage;0,812;0,123;0,429;0,635;0,49;0,389
3;3;3;water;tear (of eye);0,812;0,123;0,429;0,404;0,62;0,327
11;7;11;water;lake;0,812;0,123;0,429;0,694;0,196;0,425
6;3;6;water;woman;0,812;0,123;0,429;0,865;0,5;0,578
4;3;4;water;year;0,812;0,123;0,429;0,542;0,284;0,415
4;3;4;water;eye;0,812;0,123;0,429;0,531;0,265;0,425
3;3;3;water;tooth;0,812;0,123;0,429;0,439;0,25;0,367
8;3;8;water;eat;0,812;0,123;0,429;0,731;0,5;0,464
12;9;12;river;sea;0,688;0,392;0,605;0,833;0,353;0,589
3;3;3;river;ear;0,688;0,392;0,605;0,469;0,216;0,231
15;12;15;river;lake;0,688;0,392;0,605;0,694;0,196;0,425
3;3;3;river;waterfall;0,688;0,392;0,605;0,652;0,46;0,528
3;3;3;river;fish;0,688;0,392;0,605;0,51;0,28;0,25
12;4;12;river;drink;0,688;0,392;0,605;0,65;0,552;0,474
32;7;32;river;stream;0,688;0,392;0,605;0,449;0,537;0,559
5;5;5;river;beverage;0,688;0,392;0,605;0,635;0,49;0,389
41;12;41;lake;sea;0,694;0,196;0,425;0,833;0,353;0,589
9;6;9;lake;swamp;0,694;0,196;0,425;0,245;0,425;0,235
8;6;8;lake;ocean;0,694;0,196;0,425;0,823;0,308;0,642
12;7;12;ground;floor;0,398;0,343;0,602;0,43;0,23;0,25
10;5;10;ground;mainland;0,398;0,343;0,602;0,68;0,407;0,806
9;5;9;ground;area;0,398;0,343;0,602;0,49;0,306;0,464
17;5;17;ground;country;0,398;0,343;0,602;0,698;0,394;0,693
141;20;132;mountain;hill;0,698;0,408;0,649;0,615;0,353;0,518
41;11;41;mountain;stone;0,698;0,408;0,649;0,216;0,183;0,561
3;3;3;mountain;head;0,698;0,408;0,649;0,53;0,472;0,558
3;3;3;mountain;bush;0,698;0,408;0,649;0,413;0,22;0,315
3;3;3;mountain;egg;0,698;0,408;0,649;0,684;0,241;0,293
12;3;12;stone;hill;0,216;0,183;0,561;0,615;0,353;0,518
8;4;8;stone;egg;0,216;0,183;0,561;0,684;0,241;0,293
68;22;67;fire;firewood;0,38;0,804;0,635;0,52;0,348;0,263
62;12;60;fire;tree;0,38;0,804;0,635;0,67;0,118;0,442
9;4;9;fire;wood;0,38;0,804;0,635;0,494;0,182;0,373
7;6;7;fire;match;0,38;0,804;0,635;0,599;0,573;0,5
9;8;9;fire;hell;0,38;0,804;0,635;0,02;0,918;0,565
7;7;7;fire;red;0,38;0,804;0,635;0,427;0,385;0,377
5;5;5;fire;fireplace;0,38;0,804;0,635;0,667;0,38;0,417
4;4;4;fire;candle;0,38;0,804;0,635;0,602;0,221;0,344
6;3;6;fire;tail;0,38;0,804;0,635;0,48;0,272;0,293
29;11;28;fire;campfire;0,38;0,804;0,635;0,677;0,509;0,436
11;3;10;fire;burn;0,38;0,804;0,635;0,219;0,783;0,509
8;4;8;fire;hot or warm;0,38;0,804;0,635;0,625;0,526;0,579
5;5;5;fire;electricity;0,38;0,804;0,635;0,698;0,81;0,733
5;3;5;right;eat;0,74;0,352;0,71;0,731;0,5;0,464
45;11;45;right;correct (right);0,74;0,352;0,71;0,857;0,306;0,723
9;6;9;inside;down or below;0,612;0,404;0,472;0,208;0,33;0,264
10;3;10;inside;stomach;0,612;0,404;0,472;0,367;0,402;0,438
7;6;7;inside;bottom;0,612;0,404;0,472;0,417;0,37;0,291
4;3;4;inside;heart;0,612;0,404;0,472;0,827;0,5;0,693
20;13;20;year;summer;0,542;0,284;0,415;0,812;0,373;0,55
3;3;3;year;springtime;0,542;0,284;0,415;0,837;0,439;0,722
8;4;8;year;winter;0,542;0,284;0,415;0,663;0,355;0,5
27;15;27;day (24 hours);day (not night);0,719;0,269;0,389;0,719;0,269;0,389
4;4;4;day (24 hours);weather;0,719;0,269;0,389;0,755;0,404;0,567
27;13;27;cow;bull;0,449;0,23;0,3;0,521;0,64;0,644
3;3;3;cow;flesh;0,449;0,23;0,3;0,604;0,39;0,475
3;3;3;cow;buffalo;0,449;0,23;0,3;0,469;0,528;0,527
11;6;11;horse;donkey;0,635;0,51;0,529;0,406;0,367;0,245
8;4;8;pig;meat;0,343;0,368;0,324;0,612;0,421;0,413
24;12;22;sheep;lamb;0,604;0,206;0,161;0,646;0,284;0,321
95;16;91;sheep;ewe;0,604;0,206;0,161;0,429;0,216;0,277
22;7;22;sheep;goat;0,604;0,206;0,161;0,448;0,304;0,364
15;7;15;dog;jaguar;0,704;0,5;0,407;0,559;0,71;0,654
5;4;5;dog;cat;0,704;0,5;0,407;0,667;0,26;0,37
5;3;4;wolf;fox;0,448;0,712;0,63;0,323;0,555;0,491
41;6;41;chicken;bird;0,594;0,306;0,394;0,729;0,357;0,364
24;15;21;chicken;rooster;0,594;0,306;0,394;0,459;0,385;0,275
4;3;4;bird;eagle;0,729;0,357;0,364;0,604;0,594;0,679
15;6;15;bird;animal;0,729;0,357;0,364;0,521;0,51;0,513
3;3;3;bird;fish;0,729;0,357;0,364;0,51;0,28;0,25
11;3;10;bird;tree;0,729;0,357;0,364;0,67;0,118;0,442
3;3;3;bird;duck;0,729;0,357;0,364;0,594;0,337;0,236
32;13;32;eagle;hawk;0,604;0,594;0,679;0,583;0,53;0,631
8;6;8;swallow;drink;0,466;0,608;0,436;0,65;0,552;0,474
4;4;4;swallow;eat;0,466;0,608;0,436;0,731;0,5;0,464
20;10;20;fish;meat;0,51;0,28;0,25;0,612;0,421;0,413
5;4;5;fish;flesh or meat;0,51;0,28;0,25;0,608;0,4055;0,444
4;4;4;fish;flesh;0,51;0,28;0,25;0,604;0,39;0,475
4;3;4;fish;shark;0,51;0,28;0,25;0,26;0,845;0,596
3;3;3;fish;ear;0,51;0,28;0,25;0,469;0,216;0,231
36;18;31;bee;honey;0,52;0,509;0,309;0,92;0,431;0,51
23;16;22;bee;wasp;0,52;0,509;0,309;0,39;0,62;0,406
8;5;8;bee;beehive;0,52;0,509;0,309;0,541;0,7;0,422
17;4;17;ant;termite;0,448;0,216;0,216;0,265;0,48;0,408
3;3;3;spider;scorpion;0,229;0,569;0,43;0,198;0,745;0,6
17;9;17;fly (insect);mosquito;0,76;0,775;0,676;0,229;0,4;0,198
8;3;8;fly (insect);fly (move through air);0,76;0,775;0,676;0,76;0,775;0,676
28;4;27;egg;fruit;0,684;0,241;0,293;0,896;0,291;0,312
3;3;3;egg;head;0,684;0,241;0,293;0,53;0,472;0,558
3;3;3;egg;child (descendant);0,684;0,241;0,293;0,912;0,46;0,413
5;5;5;egg;tooth;0,684;0,241;0,293;0,439;0,25;0,367
4;3;4;egg;bone;0,684;0,241;0,293;0,337;0,37;0,413
4;4;4;wing;hand;0,562;0,255;0,389;0,542;0,314;0,434
27;5;27;wing;leaf;0,562;0,255;0,389;0,583;0,156;0,294
4;4;4;wing;fly (move through air);0,562;0,255;0,389;0,76;0,775;0,676
17;11;17;wing;arm;0,562;0,255;0,389;0,552;0,285;0,469
20;10;20;wing;fin;0,562;0,255;0,389;0,333;0,34;0,377
6;4;6;tail;end (of space);0,48;0,272;0,293;0,198;0,349;0,298
29;16;29;tree;firewood;0,67;0,118;0,442;0,52;0,348;0,263
67;23;66;tree;stick;0,67;0,118;0,442;0,396;0,364;0,382
3;3;3;tree;leaf;0,67;0,118;0,442;0,583;0,156;0,294
361;59;348;tree;wood;0,67;0,118;0,442;0,494;0,182;0,373
4;3;4;tree;bone;0,67;0,118;0,442;0,337;0,37;0,413
7;6;7;tree;eat;0,67;0,118;0,442;0,731;0,5;0,464
19;15;19;tree;post;0,67;0,118;0,442;0,52;0,426;0,548
6;4;5;tree;beam;0,67;0,118;0,442;0,584;0,349;0,382
7;3;7;tree;root;0,67;0,118;0,442;0,602;0,279;0,508
35;13;33;pine;fir;0,583;0,225;0,312;0,521;0,275;0,306
7;4;6;willow;pasture;0,604;0,245;0,4;0,688;0,145;0,17
8;5;8;bamboo;flute;0,646;0,222;0,356;0,635;0,33;0,363
122;14;119;pumpkin;gourd;0,539;0,177;0,355;0,427;0,271;0,289
24;18;24;grass;pasture;0,604;0,164;0,333;0,688;0,145;0,17
54;17;53;grass;hay;0,604;0,164;0,333;0,469;0,212;0,343
7;5;7;grass;leaf;0,604;0,164;0,333;0,583;0,156;0,294
13;9;13;grass;thatch;0,604;0,164;0,333;0,337;0,245;0,161
3;3;3;grass;green;0,604;0,164;0,333;0,63;0,306;0,333
25;7;25;root;vein;0,602;0,279;0,508;0,347;0,373;0,318
3;3;3;root;clan;0,602;0,279;0,508;0,562;0,491;0,686
9;5;9;root;tendon;0,602;0,279;0,508;0,341;0,271;0,463
3;3;3;root;rope;0,602;0,279;0,508;0,385;0,28;0,345
9;3;9;root;nose;0,602;0,279;0,508;0,582;0,27;0,245
4;4;4;root;beard;0,602;0,279;0,508;0,49;0,261;0,371
6;5;6;root;bottom;0,602;0,279;0,508;0,417;0,37;0,291
6;3;6;leaf;ear;0,583;0,156;0,294;0,469;0,216;0,231
5;3;5;leaf;drink;0,583;0,156;0,294;0,65;0,552;0,474
3;3;3;leaf;hand;0,583;0,156;0,294;0,542;0,314;0,434
4;4;4;leaf;green;0,583;0,156;0,294;0,63;0,306;0,333
33;10;33;leaf;hair;0,583;0,156;0,294;0,582;0,186;0,286
18;12;17;leaf;leaf (leaflike object);0,583;0,156;0,294;0,583;0,156;0,294
12;5;12;leaf;paper;0,583;0,156;0,294;0,52;0,123;0,293
4;4;4;leaf;thatch;0,583;0,156;0,294;0,337;0,245;0,161
4;3;4;leaf;hair (head);0,583;0,156;0,294;0,582;0,186;0,286
7;3;7;leaf;arm;0,583;0,156;0,294;0,552;0,285;0,469
7;3;7;flower;red;0,802;0,189;0,254;0,427;0,385;0,377
4;3;4;flower;fruit;0,802;0,189;0,254;0,896;0,291;0,312
4;3;4;flower;foam;0,802;0,189;0,254;0,698;0,23;0,204
6;5;6;fruit;harvest;0,896;0,291;0,312;0,781;0,353;0,548
12;5;12;fruit;meat;0,896;0,291;0,312;0,612;0,421;0,413
5;4;5;fruit;eye;0,896;0,291;0,312;0,531;0,265;0,425
72;9;62;body;flesh;0,694;0,461;0,571;0,604;0,39;0,475
6;5;6;body;meat;0,694;0,461;0,571;0,612;0,421;0,413
3;3;3;body;idol;0,694;0,461;0,571;0,684;0,805;0,853
5;5;5;head;roof;0,53;0,472;0,558;0,602;0,226;0,342
18;7;17;head;hair;0,53;0,472;0,558;0,582;0,186;0,286
7;5;7;head;forehead;0,53;0,472;0,558;0,47;0,308;0,556
6;4;6;head;gourd;0,53;0,472;0,558;0,427;0,271;0,289
11;7;10;head;hair (head);0,53;0,472;0,558;0,582;0,186;0,286
58;10;57;head;chieftain;0,53;0,472;0,558;0,343;0,529;0,86
37;12;37;head;top;0,53;0,472;0,558;0,76;0,4;0,554
15;5;15;head;end (of space);0,53;0,472;0,558;0,198;0,349;0,298
4;3;4;head;eye;0,53;0,472;0,558;0,531;0,265;0,425
12;3;12;head;king;0,53;0,472;0,558;0,677;0,69;0,892
4;4;4;head;bone;0,53;0,472;0,558;0,337;0,37;0,413
8;5;8;head;tip (of object);0,53;0,472;0,558;0,708;0,221;0,518
9;4;9;head;boss;0,53;0,472;0,558;0,31;0,627;0,954
16;7;15;hair;hair (body);0,582;0,186;0,286;0,582;0,186;0,286
19;11;18;face;cheek;0,571;0,173;0,453;0,67;0,314;0,421
38;12;36;face;eye;0,571;0,173;0,453;0,531;0,265;0,425
3;3;3;face;color;0,571;0,173;0,453;0,786;0,28;0,402
21;13;20;face;forehead;0,571;0,173;0,453;0,47;0,308;0,556
4;3;4;face;nose;0,571;0,173;0,453;0,582;0,27;0,245
4;3;4;eye;father;0,531;0,265;0,425;0,812;0,333;0,824
13;5;13;nose;cape;0,582;0,27;0,245;0,531;0,235;0,357
3;3;3;nose;tip (of object);0,582;0,27;0,245;0,708;0,221;0,518
4;3;4;ear;earring;0,469;0,216;0,231;0,583;0,52;0,5
10;3;10;tooth;bone;0,439;0,25;0,367;0,337;0,37;0,413
3;3;3;tongue;tip (of tongue);0,542;0,432;0,482;0,708;0,221;0,518
3;3;3;tongue;neck;0,542;0,432;0,482;0,541;0,245;0,345
65;12;63;beard;chin;0,49;0,261;0,371;0,571;0,31;0,269
5;3;5;beard;hair (body);0,49;0,261;0,371;0,582;0,186;0,286
12;7;12;beard;moustache;0,49;0,261;0,371;0,47;0,236;0,409
5;4;5;hand;thumb;0,542;0,314;0,434;0,673;0,271;0,361
3;3;3;hand;fingernail;0,542;0,314;0,434;0,418;0,415;0,153
20;13;20;hand;finger;0,542;0,314;0,434;0,321;0,264;0,291
300;48;294;hand;arm;0,542;0,314;0,434;0,552;0,285;0,469
57;5;57;hand;five;0,542;0,314;0,434;0,51;0,221;0,298
6;4;6;finger;fingernail;0,321;0,264;0,291;0,418;0,415;0,153
7;4;7;finger;arm;0,321;0,264;0,291;0,552;0,285;0,469
4;3;4;finger;thumb;0,321;0,264;0,291;0,673;0,271;0,361
4;3;4;finger;ring;0,321;0,264;0,291;0,677;0,427;0,464
36;12;35;fingernail;claw or nail;0,418;0,415;0,153;0,26;0,6;0,598
10;4;10;fingernail;nail (tool);0,418;0,415;0,153;0,469;0,397;0,282
88;20;85;fingernail;fingernail or toenail;0,418;0,415;0,153;0,474;0,3975;0,2295
30;7;30;fingernail;paw;0,418;0,415;0,153;0,417;0,36;0,286
3;3;3;fingernail;arm;0,418;0,415;0,153;0,552;0,285;0,469
13;5;12;belly;intestines;0,51;0,388;0,387;0,292;0,547;0,398
95;29;90;belly;stomach;0,51;0,388;0,387;0,367;0,402;0,438
4;3;4;belly;heart;0,51;0,388;0,387;0,827;0,5;0,693
14;3;14;belly;guts;0,51;0,388;0,387;0,592;0,649;0,582
4;4;4;foot;bone;0,49;0,29;0,254;0,337;0,37;0,413
13;11;13;foot;footprint;0,49;0,29;0,254;0,592;0,292;0,336
5;5;5;foot;wheel;0,49;0,29;0,254;0,615;0,31;0,446
3;3;3;foot;corner;0,49;0,29;0,254;0,4;0,296;0,366
4;3;4;foot;paw;0,49;0,29;0,254;0,417;0,36;0,286
6;5;5;bone;spine;0,337;0,37;0,413;0,495;0,461;0,6
7;3;7;bone;back;0,337;0,37;0,413;0,438;0,353;0,336
12;5;12;bone;shin;0,337;0,37;0,413;0,459;0,5;0,231
5;3;5;bone;stick;0,337;0,37;0,413;0,396;0,364;0,382
3;3;3;bone;reed;0,337;0,37;0,413;0,49;0,35;0,307
4;3;4;bone;meat;0,337;0,37;0,413;0,612;0,421;0,413
22;10;16;intestines;stomach;0,292;0,547;0,398;0,367;0,402;0,438
3;3;3;intestines;womb;0,292;0,547;0,398;0,375;0,385;0,591
10;8;10;stomach;heart;0,367;0,402;0,438;0,827;0,5;0,693
34;10;30;stomach;womb;0,367;0,402;0,438;0,375;0,385;0,591
6;3;5;heart;ghost;0,827;0,5;0,693;0,265;0,755;0,343
44;3;44;heart;spirit;0,827;0,5;0,693;0,786;0,37;0,621
15;7;15;woman;mother;0,865;0,5;0,578;0,931;0,408;0,725
60;32;59;woman;female (of animal);0,865;0,5;0,578;0,857;0,52;0,625
70;24;65;child (descendant);child (young human);0,912;0,46;0,413;0,912;0,46;0,413
6;4;6;child (descendant);clan;0,912;0,46;0,413;0,562;0,491;0,686
9;6;9;child (descendant);boy;0,912;0,46;0,413;0,646;0,392;0,445
3;3;3;child (descendant);family;0,912;0,46;0,413;0,968;0,383;0,643
5;3;5;grandfather;uncle;0,827;0,279;0,586;0,653;0,255;0,578
6;5;6;grandfather;father;0,827;0,279;0,586;0,812;0,333;0,824
29;3;29;grandfather;grandchild;0,827;0,279;0,586;0,781;0,433;0,465
7;4;7;father;mother;0,812;0,333;0,824;0,931;0,408;0,725
6;5;6;father;male (of animal);0,812;0,333;0,824;0,612;0,532;0,695
9;5;9;father;man;0,812;0,333;0,824;0,688;0,427;0,767
11;7;10;father;uncle;0,812;0,333;0,824;0,653;0,255;0,578
3;3;3;father;chop;0,812;0,333;0,824;0,25;0,655;0,467
10;3;10;mother;female (of animal);0,931;0,408;0,725;0,857;0,52;0,625
3;3;3;mother;sister;0,931;0,408;0,725;0,916;0,324;0,562
25;6;24;family;house;0,968;0,383;0,643;0,587;0,135;0,533
3;3;3;family;sibling;0,968;0,383;0,643;0,857;0,34;0,636
8;3;8;family;clan;0,968;0,383;0,643;0,562;0,491;0,686
13;3;13;house;fly (move through air);0,587;0,135;0,533;0,76;0,775;0,676
12;10;12;house;roof;0,587;0,135;0,533;0,602;0,226;0,342
3;3;3;house;tent;0,587;0,135;0,533;0,51;0,275;0,333
3;3;3;house;nest;0,587;0,135;0,533;0,687;0,221;0,333
71;16;70;house;home;0,587;0,135;0,533;0,854;0,27;0,545
25;12;25;bridge;ladder;0,625;0,324;0,519;0,56;0,438;0,358
26;14;25;wall (of house);fence;0,417;0,25;0,509;0,5;0,198;0,398
32;15;26;clothes;dress;0,833;0,27;0,414;0,76;0,3;0,345
34;13;33;clothes;shirt;0,833;0,27;0,414;0,698;0,186;0,231
6;5;5;clothes;skirt;0,833;0,27;0,414;0,602;0,463;0,226
14;7;14;clothes;coat;0,833;0,27;0,414;0,677;0,256;0,464
4;3;4;clothes;rag;0,833;0,27;0,414;0,255;0,226;0,18
5;3;5;bracelet;ring;0,776;0,34;0,322;0,677;0,427;0,464
6;3;6;bracelet;wheel;0,776;0,34;0,322;0,615;0,31;0,446
6;5;6;shoe;stocking;0,517;0,225;0,288;0,594;0,324;0,688
57;9;57;salt;sea;0,323;0,312;0,306;0,833;0,353;0,589
20;10;20;meat;animal;0,612;0,421;0,413;0,521;0,51;0,513
58;5;56;meat;flesh or meat;0,612;0,421;0,413;0,608;0,4055;0,444
262;47;252;meat;flesh;0,612;0,421;0,413;0,604;0,39;0,475
3;3;3;meat;deer;0,612;0,421;0,413;0,583;0,375;0,292
6;5;6;sugar;sweet;0,896;0,382;0,402;0,668;0,418;0,382
8;4;6;knife;axe;0,344;0,717;0,573;0,296;0,69;0,536
27;10;27;knife;sword;0,344;0,717;0,573;0,438;0,653;0,713
282;51;268;knife;knife (for eating);0,344;0,717;0,573;0,344;0,717;0,573
5;5;5;knife;iron;0,344;0,717;0,573;0,448;0,351;0,679
11;7;10;hoe;spade;0,302;0,48;0,418;0,469;0,667;0,529
7;4;7;hoe;dig;0,302;0,48;0,418;0,367;0,585;0,637
5;3;4;hoe;shovel;0,302;0,48;0,418;0,427;0,308;0,267
5;3;5;broom;brush;0,385;0,154;0,302;0,49;0,265;0,186
5;5;5;broom;rake;0,385;0,154;0,302;0,41;0,286;0,314
6;5;6;bottle;glass;0,469;0,236;0,336;0,49;0,404;0,322
129;14;120;stove;oven;0,466;0,391;0,405;0,583;0,425;0,606
31;14;28;stove;fireplace;0,466;0,391;0,405;0,667;0,38;0,417
129;26;128;firewood;wood;0,52;0,348;0,263;0,494;0,182;0,373
4;4;4;firewood;match;0,52;0,348;0,263;0,599;0,573;0,5
13;3;13;table;chair;0,551;0,17;0,284;0,562;0,082;0,276
5;3;5;table;dish;0,551;0,17;0,284;0,552;0,255;0,264
4;3;4;table;plate;0,551;0,17;0,284;0,583;0,245;0,366
17;3;17;stool;chair;0,448;0,269;0,302;0,562;0,082;0,276
9;5;9;bed;nest;0,604;0,173;0,327;0,687;0,221;0,333
29;13;29;lock;key;0,271;0,585;0,6;0,615;0,275;0,519
19;15;19;lock;latch;0,271;0,585;0,6;0,395;0,263;0,288
15;13;15;lock;padlock;0,271;0,585;0,6;0,459;0,284;0,457
4;3;4;key;latch;0,615;0,275;0,519;0,395;0,263;0,288
61;20;61;mirror;glass;0,677;0,31;0,438;0,49;0,404;0,322
3;3;3;mirror;spectacles;0,677;0,31;0,438;0,816;0,775;0,648
84;10;83;comb;brush;0,49;0,123;0,268;0,49;0,265;0,186
5;3;5;comb;comb (verb);0,49;0,123;0,268;0,49;0,123;0,268
63;29;62;paper;book;0,52;0,123;0,293;0,802;0,21;0,606
11;8;11;paper;letter;0,52;0,123;0,293;0,635;0,279;0,342
38;11;38;book;letter;0,802;0,21;0,606;0,635;0,279;0,342
5;3;5;story;message;0,653;0,406;0,704;0,65;0,391;0,415
5;3;5;story;news;0,653;0,406;0,704;0,633;0,58;0,61
4;3;4;story;conversation;0,653;0,406;0,704;0,75;0,51;0,609
64;17;63;ghost;demon;0,265;0,755;0,343;0,037;0,908;0,509
7;3;7;strength;violence;0,802;0,682;0,858;0,061;0,933;0,719
6;5;6;listen;smell (perceive);0,771;0,36;0,445;0,51;0,52;0,33
129;26;125;eat;drink;0,731;0,5;0,464;0,65;0,552;0,474
9;7;8;eat;chew;0,731;0,5;0,464;0,52;0,49;0,404
5;3;5;eat;dig;0,731;0,5;0,464;0,367;0,585;0,637
4;3;4;eat;think;0,731;0,5;0,464;0,786;0,408;0,618
3;3;3;eat;burn;0,731;0,5;0,464;0,219;0,783;0,509
3;3;3;drink;cook (something);0,65;0,552;0,474;0,847;0,5;0,412
16;9;15;drink;smoke (inhale);0,65;0,552;0,474;0,188;0,5;0,391
11;6;11;drink;beverage;0,65;0,552;0,474;0,635;0,49;0,389
3;3;3;drink;cut;0,65;0,552;0,474;0,49;0,49;0,393
18;7;17;read;calculate;0,74;0,283;0,611;0,49;0,452;0,44
4;4;4;pick;tear (shred);0,5;0,464;0,525;0,404;0,62;0,327
28;8;28;sleep;lie (rest);0,719;0,09;0,339;0,13;0,725;0,272
6;4;6;sleep;sleep (state);0,719;0,09;0,339;0,719;0,09;0,339
3;3;3;sleep;dream;0,719;0,09;0,339;0,844;0,157;0,328
5;4;5;do;cook (something);0,67;0,548;0,536;0,847;0,5;0,412
100;27;97;do;make;0,67;0,548;0,536;0,684;0,42;0,48
12;7;12;do;produce;0,67;0,548;0,536;0,908;0,737;0,836
15;7;15;do;work (activity);0,67;0,548;0,536;0,719;0,596;0,75
4;3;4;plant (something);three;0,73;0,18;0,371;0,653;0,225;0,377
4;3;3;cut;dig;0,49;0,49;0,393;0,367;0,585;0,637
4;4;4;cut;scratch;0,49;0,49;0,393;0,276;0,625;0,27
25;14;22;cut;split;0,49;0,49;0,393;0,344;0,618;0,41
133;21;127;cut;chop;0,49;0,49;0,393;0,25;0,655;0,467
5;3;5;cut;saw;0,49;0,49;0,393;0,316;0,541;0,518
5;4;5;cut;break (destroy or get destroyed);0,49;0,49;0,393;0,61;0,265;0,37
11;5;11;cut;tear (shred);0,49;0,49;0,393;0,404;0,62;0,327
32;4;31;cut;kill;0,49;0,49;0,393;0,052;0,941;0,736
5;4;5;cut;break (of rope);0,49;0,49;0,393;0,61;0,265;0,37
11;4;11;cut;chop (into pieces);0,49;0,49;0,393;0,25;0,655;0,467
3;3;3;cut;wait (for);0,49;0,49;0,393;0,224;0,167;0,264
4;3;4;feed;raise (a child);0,812;0,429;0,739;0,885;0,685;0,765
19;6;19;lead (guide);drive;0,323;0,657;0,455;0,625;0,689;0,713
16;9;16;write;painting;0,612;0,387;0,534;0,792;0,324;0,333
4;3;3;write;scrape;0,612;0,387;0,534;0,365;0,615;0,384
19;3;19;cook (something);burn;0,847;0,5;0,412;0,219;0,783;0,509
58;13;50;cook (something);boil (of liquid);0,847;0,5;0,412;0,417;0,684;0,433
4;3;4;cook (something);burning;0,847;0,5;0,412;0,229;0,76;0,412
40;9;39;cook (something);prepare;0,847;0,5;0,412;0,656;0,542;0,603
12;7;10;cook (something);boil (something);0,847;0,5;0,412;0,417;0,684;0,433
