Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
cellular phone;5,72740905129176;3,35144312176601;6,60039201605463;5,83140401146132;3,36770773638968;6,74825214899713;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
handphone;5,72740905129176;3,35144312176601;6,60039201605463;5,83140401146132;3,36770773638968;6,74825214899713;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
cellular mobile;5,72740905129176;3,35144312176601;6,60039201605463;5,83140401146132;3,36770773638968;6,74825214899713;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
cellular telephone;5,72740905129176;3,35144312176601;6,60039201605463;5,83140401146132;3,36770773638968;6,74825214899713;5,75928571428571;3,35642857142857;6,64571428571428;NA;NA;NA
garden;0;0;0;0;0;0;0;0;0;7,25;3,71;6,13
genetic;0;0;0;0;0;0;0;0;0;4,79;3,83;3,76
genetics;0;0;0;0;0;0;0;0;0;4,84;4,27;3,29
germ;0;0;0;0;0;0;0;0;0;2,5;4,1;3,65
bud;5,22377358490566;4,58075471698113;5,33443396226415;5,32923072790177;4,48769227342352;5,29769226697076;5,32923076922968;4,48769230769142;5,29769230769124;NA;NA;NA
cannabis;0;0;0;0;0;0;0;0;0;6,05;5,85;5
grass;5,22377358490566;4,58075471698113;5,33443396226415;5,32923075285931;4,48769229411757;5,29769229156148;5,32923076923005;4,48769230769172;5,29769230769161;NA;NA;NA
